home_team,away_team,home1,home2,home3,home4,home5,home6,home7,home8,home9,home10,home11,away1,away2,away3,away4,away5,away6,away7,away8,away9,away10,away11,home_score,away_score,season
burnley-fc,arsenal-fc,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Ashley Barnes,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Sead KolaÅ¡inac,Aaron Ramsey,Granit Xhaka,Alexis SÃ¡nchez,Alexandre Lacazette,Alex Iwobi,0.0,1.0,2018
burnley-fc,brighton-hove-albion,Nick Pope,Matthew Lowton,James Tarkowski,Stephen Ward,Kevin Long,Jack Cork,JÃ³hann GuÃ°mundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Chris Wood,Mathew Ryan, Bruno,GaÃ«tan Bong,Lewis Dunk,Shane Duffy,Dale Stephens,Biram Kayal,Anthony Knockaert,Pascal GroÃ,Leonardo Ulloa,JosÃ© Izquierdo,0.0,0.0,2018
burnley-fc,chelsea-fc,Nick Pope,Matthew Lowton,James Tarkowski,Stephen Ward,Kevin Long,Jack Cork,JÃ³hann GuÃ°mundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Chris Wood,Thibaut Courtois,Antonio RÃ¼diger,Gary Cahill, Azpilicueta, Emerson,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses, Morata, Pedro,Olivier Giroud,1.0,2.0,2018
burnley-fc,crystal-palace,Tom Heaton,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,Chris Wood,Wayne Hennessey,Joel Ward,Scott Dann,Timothy Fosu-Mensah,Yohan Cabaye,Andros Townsend,Chung-yong Lee,Jeffrey Schlupp,James McArthur,Jason Puncheon,Christian Benteke,1.0,0.0,2018
burnley-fc,everton-fc,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Jeff Hendrick,JÃ³hann GuÃ°mundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Jordan Pickford,Michael Keane,Ashley Williams,Cuco Martina,SÃ©amus Coleman,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies,Theo Walcott,Cenk Tosun,Dominic Calvert-Lewin,2.0,1.0,2018
burnley-fc,huddersfield-town,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,Scott Arfield,Chris Wood,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Aaron Mooy,Abdelhamid Sabiri,Tom Ince,Elias Kachunga,Laurent Depoitre,0.0,0.0,2018
burnley-fc,leicester-city,Nick Pope,Matthew Lowton,James Tarkowski,Stephen Ward,Kevin Long,Jack Cork,JÃ³hann GuÃ°mundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Chris Wood,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Wes Morgan,Harry Maguire, Adrien Silva,Riyad Mahrez,Hamza Choudhury,Demarai Gray,Jamie Vardy,Shinji Okazaki,2.0,1.0,2018
burnley-fc,liverpool-fc,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Ashley Barnes,Simon Mignolet,Dejan Lovren,Joe Gomez,Ragnar Klavan,Trent Alexander-Arnold,Georginio Wijnaldum,Adam Lallana,Alex Oxlade-Chamberlain,Emre Can,Sadio ManÃ©,Dominic Solanke,1.0,2.0,2018
burnley-fc,manchester-city,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,JÃ³hann GuÃ°mundsson,Aaron Lennon,Sam Vokes,Ashley Barnes, Ederson,Kyle Walker, Danilo,Vincent Kompany,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, Fernandinho,Raheem Sterling,Kun AgÃ¼ero, Bernardo Silva,1.0,1.0,2018
burnley-fc,manchester-united,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Ashley Barnes, De Gea,Phil Jones,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba, Mata,Jesse Lingard,Nemanja MatiÄ,Romelu Lukaku,Anthony Martial,0.0,1.0,2018
burnley-fc,newcastle-united,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Ashley Barnes,Rob Elliot,Jamaal Lascelles, Manquillo,Florian Lejeune,DeAndre Yedlin,Jonjo Shelvey,Momo DiamÃ©,Matt Ritchie, Ayoze PÃ©rez, Joselu,Christian Atsu,1.0,0.0,2018
burnley-fc,southampton-fc,Nick Pope,Matthew Lowton,Ben Mee,Stephen Ward,Kevin Long,Jack Cork,Jeff Hendrick,JÃ³hann GuÃ°mundsson,Ashley Westwood,Aaron Lennon,Ashley Barnes,Alex McCarthy, CÃ©dric Soares,Jack Stephens,Wesley Hoedt,Ryan Bertrand,DuÅ¡an TadiÄ, Oriol Romeu,James Ward-Prowse,Mario Lemina,Nathan Redmond,Guido Carrillo,1.0,1.0,2018
burnley-fc,stoke-city,Nick Pope,James Tarkowski,Stephen Ward,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Chris Wood,Jack Butland,Erik Pieters,Kurt Zouma,Ryan Shawcross,Geoff Cameron,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Ramadan Sobhi,Mame Diouf,Peter Crouch,1.0,0.0,2018
burnley-fc,swansea-city,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Ashley Barnes,Åukasz FabiaÅski,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Leroy Fer,Sam Clucas, Renato Sanches,Tammy Abraham,Nathan Dyer,Jordan Ayew,2.0,0.0,2018
burnley-fc,tottenham-hotspur,Nick Pope,Charlie Taylor,Ben Mee,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Chris Wood,Hugo Lloris,Jan Vertonghen,Davinson SÃ¡nchez,Serge Aurier,Ben Davies,Eric Dier,Moussa Sissoko,Dele Alli,Christian Eriksen,Heung-min Son,Harry Kane,0.0,3.0,2018
burnley-fc,watford-fc,Nick Pope,James Tarkowski,Stephen Ward,Phil Bardsley,Kevin Long,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Scott Arfield,Chris Wood, Gomes,Daryl Janmaat,Adrian Mariappa,Marvin Zeegelaar,Christian Kabasele,Tom Cleverley,Abdoulaye DoucourÃ©,AndrÃ© Carrillo,Roberto Pereyra,Troy Deeney, Richarlison,1.0,0.0,2018
burnley-fc,west-bromwich-albion,Tom Heaton,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,Ben Foster,Allan Nyom,Craig Dawson,Ahmed Hegazy,Jake Livermore,Matt Phillips,Chris Brunt,Gareth Barry,Sam Field,James McClean,Jay Rodriguez,0.0,1.0,2018
burnley-fc,west-ham-united,Nick Pope,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,Scott Arfield,Chris Wood,Joe Hart,Winston Reid,Aaron Cresswell, JosÃ© Fonte,Pablo Zabaleta,Cheikhou KouyatÃ©,Manuel Lanzini,Michail Antonio,Marko ArnautoviÄ,Andy Carroll,Javier HernÃ¡ndez,1.0,1.0,2018
chelsea-fc,afc-bournemouth,Thibaut Courtois, Marcos Alonso,Davide Zappacosta,Gary Cahill,Andreas Christensen, Azpilicueta,N'Golo KantÃ©,Ross Barkley,TiemouÃ© Bakayoko,Eden Hazard, Pedro,Asmir BegoviÄ,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Dan Gosling,Lewis Cook,Junior Stanislas,Ryan Fraser,Callum Wilson,Jordon Ibe,0.0,3.0,2018
chelsea-fc,arsenal-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses, Morata, Pedro, Willian,Petr Äech,Laurent Koscielny, Nacho Monreal,Shkodran Mustafi, HÃ©ctor BellerÃ­n,Sead KolaÅ¡inac,Aaron Ramsey,Granit Xhaka,Alexandre Lacazette,Alex Iwobi,Danny Welbeck,0.0,0.0,2018
chelsea-fc,brighton-hove-albion,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses, Morata,Eden Hazard,Mathew Ryan,Lewis Dunk,Ezequiel Schelotto,Shane Duffy,Markus Suttner,Dale Stephens,Biram Kayal,Solomon March,Davy PrÃ¶pper,Tomer Hemed,JosÃ© Izquierdo,2.0,0.0,2018
chelsea-fc,burnley-fc,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,JÃ©rÃ©mie Boga, Willian,Michy Batshuayi,Tom Heaton,Matthew Lowton,James Tarkowski,Ben Mee,Stephen Ward,Jack Cork,Robbie Brady,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,2.0,3.0,2018
chelsea-fc,crystal-palace,Thibaut Courtois, Marcos Alonso,Davide Zappacosta,Gary Cahill,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,Eden Hazard,Olivier Giroud, Willian,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Aaron Wan-Bissaka,Martin Kelly,Luka MilivojeviÄ,Andros Townsend,Jeffrey Schlupp,James McArthur,Alexander SÃ¸rloth,Christian Benteke,2.0,1.0,2018
chelsea-fc,everton-fc,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso, Azpilicueta, David Luiz, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses, Morata, Pedro, Willian,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Phil Jagielka,Mason Holgate,Idrissa Gueye,Gylfi SigurÃ°sson,Tom Davies, Sandro,Wayne Rooney,2.0,0.0,2018
chelsea-fc,huddersfield-town,Willy Caballero,Antonio RÃ¼diger, Marcos Alonso,Davide Zappacosta,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©, Morata, Pedro, Willian,Jonas LÃ¶ssl,Tom Smith,Terence Kongolo,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Jonathan Hogg,Philip Billing,Aaron Mooy,Rajiv van La Parra,Laurent Depoitre,1.0,1.0,2018
chelsea-fc,leicester-city,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses, Morata,Eden Hazard,Kasper Schmeichel,Ben Chilwell,Harry Maguire,Aleksandar DragoviÄ,Marc Albrighton,Daniel Amartey,Matty James,Wilfred Ndidi,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,0.0,0.0,2018
chelsea-fc,liverpool-fc,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses,Eden Hazard,Olivier Giroud,Loris Karius,Nathaniel Clyne,Virgil van Dijk,Dejan Lovren,Andrew Robertson,Trent Alexander-Arnold,Georginio Wijnaldum,James Milner, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,1.0,0.0,2018
chelsea-fc,manchester-city,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,TiemouÃ© Bakayoko, Morata,Eden Hazard, Ederson,Kyle Walker,John Stones,Fabian Delph,NicolÃ¡s Otamendi,Kevin De Bruyne, David Silva, Fernandinho,Raheem Sterling,Leroy SanÃ©, Gabriel Jesus,0.0,1.0,2018
chelsea-fc,manchester-united,Thibaut Courtois, Marcos Alonso,Davide Zappacosta,Gary Cahill,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,TiemouÃ© Bakayoko, Morata,Eden Hazard, De Gea,Eric Bailly,Phil Jones,Chris Smalling,Ashley Young,Antonio Valencia, Ander Herrera,Henrikh Mkhitaryan,Nemanja MatiÄ,Romelu Lukaku,Marcus Rashford,1.0,0.0,2018
chelsea-fc,newcastle-united,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,Danny Drinkwater,N'Golo KantÃ©,Victor Moses, Morata,Eden Hazard,Karl Darlow,Ciaran Clark,Chancel Mbemba, Manquillo,Florian Lejeune,Momo DiamÃ©,Matt Ritchie, Ayoze PÃ©rez, Mikel Merino,Jacob Murphy,Dwight Gayle,3.0,1.0,2018
chelsea-fc,southampton-fc,Thibaut Courtois, Marcos Alonso,Gary Cahill,Andreas Christensen, Azpilicueta,N'Golo KantÃ©,TiemouÃ© Bakayoko,Victor Moses,Eden Hazard, Pedro, Willian,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Wesley Hoedt,Ryan Bertrand,Jack Stephens, Oriol Romeu,James Ward-Prowse,Nathan Redmond,Pierre-Emile HÃ¸jbjerg,Manolo Gabbiadini,1.0,0.0,2018
chelsea-fc,stoke-city,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta,Danny Drinkwater,N'Golo KantÃ©,Victor Moses, Morata, Pedro, Willian,Jack Butland,Kevin Wimmer,Josh Tymon,Geoff Cameron,Thomas Edwards,Ibrahim Afellay,Charlie Adam,Darren Fletcher,Ramadan Sobhi,Saido Berahino,Mame Diouf,5.0,0.0,2018
chelsea-fc,swansea-city,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Davide Zappacosta,Gary Cahill,Andreas Christensen, Cesc FÃ bregas,N'Golo KantÃ©, Morata, Pedro, Willian,Åukasz FabiaÅski,Mike van der Hoorn,Alfie Mawson,Martin Olsson,Kyle Naughton,Sung-yueng Ki,Tom Carroll, Renato Sanches, Roque Mesa,Wilfried Bony,Jordan Ayew,1.0,0.0,2018
chelsea-fc,tottenham-hotspur,Willy Caballero,Antonio RÃ¼diger, Marcos Alonso,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses, Morata,Eden Hazard, Willian,Hugo Lloris,Kieran Trippier,Jan Vertonghen,Davinson SÃ¡nchez,Ben Davies,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Heung-min Son,Ãrik Lamela,1.0,3.0,2018
chelsea-fc,watford-fc,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,TiemouÃ© Bakayoko, Morata,Eden Hazard, Pedro, Gomes,Miguel Britos,Adrian Mariappa,JosÃ© Holebas,Christian Kabasele,Tom Cleverley,Abdoulaye DoucourÃ©, Kiko FemenÃ­a,Roberto Pereyra,Troy Deeney, Richarlison,4.0,2.0,2018
chelsea-fc,west-bromwich-albion,Thibaut Courtois,Antonio RÃ¼diger,Davide Zappacosta,Andreas Christensen, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses,Eden Hazard, Pedro,Olivier Giroud,Ben Foster,Kieran Gibbs,Jonny Evans,Craig Dawson,Ahmed Hegazy,Matt Phillips,Chris Brunt,Gareth Barry,Grzegorz Krychowiak,SalomÃ³n RondÃ³n,Daniel Sturridge,3.0,0.0,2018
chelsea-fc,west-ham-united,Thibaut Courtois,Antonio RÃ¼diger, Marcos Alonso,Gary Cahill, Azpilicueta, Cesc FÃ bregas,N'Golo KantÃ©,Victor Moses, Morata,Eden Hazard, Willian,Joe Hart,Aaron Cresswell,Pablo Zabaleta,Angelo Ogbonna,Arthur Masuaku,Declan Rice,Cheikhou KouyatÃ©,Mark Noble, JoÃ£o MÃ¡rio,Edimilson Fernandes,Marko ArnautoviÄ,1.0,1.0,2018
crystal-palace,afc-bournemouth,Julian Speroni,James Tomkins,Mamadou Sakho,Timothy Fosu-Mensah,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,Wilfried Zaha,Christian Benteke,Asmir BegoviÄ,Simon Francis,Steve Cook,Nathan AkÃ©,Charlie Daniels,Andrew Surman,Lewis Cook,Junior Stanislas,Ryan Fraser,Joshua King,Jermain Defoe,2.0,2.0,2018
crystal-palace,arsenal-fc,Julian Speroni,James Tomkins,Scott Dann,Martin Kelly,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,Wilfried Zaha,Christian Benteke,Petr Äech,Laurent Koscielny,Shkodran Mustafi,Calum Chambers, HÃ©ctor BellerÃ­n,Sead KolaÅ¡inac,Jack Wilshere,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Alexandre Lacazette,2.0,3.0,2018
crystal-palace,brighton-hove-albion,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,James McArthur,Wilfried Zaha,Mathew Ryan,GaÃ«tan Bong,Lewis Dunk,Ezequiel Schelotto,Shane Duffy,Dale Stephens,Biram Kayal,Pascal GroÃ,Glenn Murray,JosÃ© Izquierdo,JÃ¼rgen Locadia,3.0,2.0,2018
crystal-palace,burnley-fc,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Martin Kelly,JaÃ¯ro Riedewald,Luka MilivojeviÄ,James McArthur,Bakary Sako,Wilfried Zaha,Christian Benteke,Nick Pope,Charlie Taylor,James Tarkowski,Ben Mee,Phil Bardsley,Jack Cork,Jeff Hendrick,Steven Defour,JÃ³hann GuÃ°mundsson,Sam Vokes,Ashley Barnes,1.0,0.0,2018
crystal-palace,chelsea-fc,Julian Speroni,Joel Ward,Patrick van Aanholt,Scott Dann,Mamadou Sakho,Luka MilivojeviÄ,Yohan Cabaye,Andros Townsend,Jeffrey Schlupp,James McArthur,Wilfried Zaha,Thibaut Courtois, Marcos Alonso,Gary Cahill, Azpilicueta, David Luiz, Cesc FÃ bregas,TiemouÃ© Bakayoko,Victor Moses,Eden Hazard, Willian,Michy Batshuayi,2.0,1.0,2018
crystal-palace,everton-fc,Julian Speroni,Joel Ward,Scott Dann,Mamadou Sakho,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,James McArthur,Wilfried Zaha,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,Jonjoe Kenny,Morgan Schneiderlin,Aaron Lennon,Idrissa Gueye,Gylfi SigurÃ°sson,Oumar Niasse,Ademola Lookman,2.0,2.0,2018
crystal-palace,huddersfield-town,Wayne Hennessey,Joel Ward,Patrick van Aanholt,Scott Dann,Timothy Fosu-Mensah,JaÃ¯ro Riedewald,Luka MilivojeviÄ,Ruben Loftus-Cheek,Jason Puncheon,Wilfried Zaha,Christian Benteke,Jonas LÃ¶ssl,Tom Smith,Chris LÃ¶we,Mathias JÃ¸rgensen,Christopher Schindler,Philip Billing,Aaron Mooy,Tom Ince,Kasey Palmer,Elias Kachunga,Steve MouniÃ©,0.0,3.0,2018
crystal-palace,leicester-city,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,James McArthur,Wilfried Zaha,Ben Hamer,Ben Chilwell,Wes Morgan,Harry Maguire,Marc Albrighton,Wilfred Ndidi,Riyad Mahrez,Hamza Choudhury,Demarai Gray,Kelechi Iheanacho,Jamie Vardy,5.0,0.0,2018
crystal-palace,liverpool-fc,Wayne Hennessey,Patrick van Aanholt,Mamadou Sakho,Aaron Wan-Bissaka,Martin Kelly,Luka MilivojeviÄ,Yohan Cabaye,Andros Townsend,James McArthur,Wilfried Zaha,Christian Benteke,Loris Karius,Virgil van Dijk,Andrew Robertson,Joel Matip,Trent Alexander-Arnold,Georginio Wijnaldum,James Milner,Jordan Henderson, Roberto Firmino,Mohamed Salah,Sadio ManÃ©,1.0,2.0,2018
crystal-palace,manchester-city,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Scott Dann,Timothy Fosu-Mensah,JaÃ¯ro Riedewald,Luka MilivojeviÄ,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Christian Benteke, Ederson,Kyle Walker, Danilo,Eliaquim Mangala,NicolÃ¡s Otamendi,Ä°lkay GÃ¼ndoÄan,Kevin De Bruyne, Fernandinho,Leroy SanÃ©, Bernardo Silva, Gabriel Jesus,0.0,0.0,2018
crystal-palace,manchester-united,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Aaron Wan-Bissaka,Martin Kelly,Luka MilivojeviÄ,Andros Townsend,Jeffrey Schlupp,James McArthur,Alexander SÃ¸rloth,Christian Benteke, De Gea,Victor LindelÃ¶f,Chris Smalling,Ashley Young,Antonio Valencia,Paul Pogba,Jesse Lingard,Nemanja MatiÄ,Scott McTominay,Alexis SÃ¡nchez,Romelu Lukaku,2.0,3.0,2018
crystal-palace,newcastle-united,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Martin Kelly,Luka MilivojeviÄ,Yohan Cabaye,Andros Townsend,James McArthur,Wilfried Zaha,Christian Benteke,Karl Darlow,Ciaran Clark,Paul Dummett,Jamaal Lascelles,DeAndre Yedlin,Jonjo Shelvey,Momo DiamÃ©,Matt Ritchie, Kenedy, Ayoze PÃ©rez,Dwight Gayle,1.0,1.0,2018
crystal-palace,southampton-fc,Wayne Hennessey,Joel Ward,Scott Dann,Timothy Fosu-Mensah,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,James McArthur,Jason Puncheon,Christian Benteke,Fraser Forster, CÃ©dric Soares,Maya Yoshida,Wesley Hoedt,Ryan Bertrand,Steven Davis,DuÅ¡an TadiÄ, Oriol Romeu,Mario Lemina,Nathan Redmond,Shane Long,0.0,1.0,2018
crystal-palace,stoke-city,Wayne Hennessey,Joel Ward,James Tomkins,Mamadou Sakho,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,James McArthur,Wilfried Zaha,Lee Grant,Erik Pieters,Kevin Wimmer,Kurt Zouma,Ryan Shawcross,Joe Allen,Xherdan Shaqiri,Darren Fletcher,Ramadan Sobhi,Eric Maxim Choupo-Moting,Mame Diouf,2.0,1.0,2018
crystal-palace,swansea-city,Wayne Hennessey,Joel Ward,Patrick van Aanholt,James Tomkins,Scott Dann,Timothy Fosu-Mensah,Luka MilivojeviÄ,Andros Townsend,James McArthur,Jason Puncheon,Christian Benteke,Åukasz FabiaÅski,Mike van der Hoorn,Alfie Mawson,Martin Olsson,Kyle Naughton,Federico FernÃ¡ndez,Leroy Fer,Tom Carroll,Sam Clucas,Tammy Abraham,Jordan Ayew,0.0,2.0,2018
crystal-palace,tottenham-hotspur,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Timothy Fosu-Mensah,Aaron Wan-Bissaka,JaÃ¯ro Riedewald,Luka MilivojeviÄ,Andros Townsend,James McArthur,Alexander SÃ¸rloth,Christian Benteke,Hugo Lloris,Davinson SÃ¡nchez,Serge Aurier,Ben Davies,Victor Wanyama,Eric Dier,Mousa DembÃ©lÃ©,Dele Alli,Christian Eriksen,Harry Kane,Ãrik Lamela,0.0,1.0,2018
crystal-palace,watford-fc,Julian Speroni,James Tomkins,Scott Dann,Timothy Fosu-Mensah,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,Wilfried Zaha,Christian Benteke, Gomes,Daryl Janmaat,Sebastian PrÃ¶dl,Adrian Mariappa,JosÃ© Holebas,Christian Kabasele,Tom Cleverley,Abdoulaye DoucourÃ©,AndrÃ© Carrillo,Troy Deeney, Richarlison,2.0,1.0,2018
crystal-palace,west-bromwich-albion,Wayne Hennessey,Patrick van Aanholt,James Tomkins,Mamadou Sakho,Aaron Wan-Bissaka,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,James McArthur,Wilfried Zaha,Ben Foster,Allan Nyom,Kieran Gibbs,Craig Dawson,Ahmed Hegazy,Jake Livermore,Chris Brunt,Grzegorz Krychowiak,SalomÃ³n RondÃ³n,James McClean,Jay Rodriguez,2.0,0.0,2018
crystal-palace,west-ham-united,Julian Speroni,Joel Ward,Patrick van Aanholt,James Tomkins,Scott Dann,Luka MilivojeviÄ,Yohan Cabaye,Ruben Loftus-Cheek,Andros Townsend,Jeffrey Schlupp,Wilfried Zaha,Joe Hart,Aaron Cresswell, JosÃ© Fonte,Pablo Zabaleta,Angelo Ogbonna,Cheikhou KouyatÃ©,Manuel Lanzini,Mark Noble,Edimilson Fernandes,Javier HernÃ¡ndez,AndrÃ© Ayew,2.0,2.0,2018
everton-fc,afc-bournemouth,Jordan Pickford,Leighton Baines,Ashley Williams,Cuco Martina,Mason Holgate,Morgan Schneiderlin,Idrissa Gueye,Gylfi SigurÃ°sson,Davy Klaassen,Wayne Rooney,Dominic Calvert-Lewin,Asmir BegoviÄ,Simon Francis,Nathan AkÃ©,Charlie Daniels,Adam Smith,Dan Gosling,Andrew Surman,Junior Stanislas,Joshua King,Jermain Defoe,Jordon Ibe,2.0,1.0,2018
everton-fc,arsenal-fc,Jordan Pickford,Leighton Baines,Michael Keane,Ashley Williams,Phil Jagielka,Jonjoe Kenny,Idrissa Gueye,Gylfi SigurÃ°sson,Nikola VlaÅ¡iÄ,Wayne Rooney,Dominic Calvert-Lewin,Petr Äech,Per Mertesacker,Laurent Koscielny, Nacho Monreal, HÃ©ctor BellerÃ­n,Sead KolaÅ¡inac,Aaron Ramsey,Mesut Ãzil,Granit Xhaka,Alexis SÃ¡nchez,Alexandre Lacazette,2.0,5.0,2018
everton-fc,brighton-hove-albion,Jordan Pickford,Leighton Baines,Michael Keane,Phil Jagielka,SÃ©amus Coleman,Yannick Bolasie,Gylfi SigurÃ°sson,Tom Davies,Wayne Rooney,Theo Walcott,Cenk Tosun,Mathew Ryan,GaÃ«tan Bong,Lewis Dunk,Ezequiel Schelotto,Shane Duffy,Biram Kayal,Anthony Knockaert,Pascal GroÃ,Davy PrÃ¶pper,Glenn Murray,JosÃ© Izquierdo,2.0,0.0,2018
